CountyState,lon,lat,MajorClassAdmission,Admissions,CountryofBirth,originlon,originlat
"Anne Arundel County,  Maryland",-76.5488232,38.9530109,FamilyPreference2nd,9,Pakistan,69.345116,30.375321
"Jefferson County,  Louisiana",-90.1120696,29.6498691,ImmediateRelatives-Parents,5,Pakistan,69.345116,30.375321
"Denton County,  Texas",-97.179026,33.1418611,EmploymentPreference5th,D,Pakistan,69.345116,30.375321
"Palm Beach County,  Florida",-80.2767327,26.6514503,EmploymentPreference5th,D,Pakistan,69.345116,30.375321
"Norfolk County,  Massachusetts",-71.1448516,42.17668,EmploymentPreference2nd,4,Pakistan,69.345116,30.375321
"Miami-Dade County,  Florida",-80.6326916,25.5516034,EmploymentPreference1st,D,Pakistan,69.345116,30.375321
"Plymouth County,  Massachusetts",-70.7168469,41.9120406,ImmediateRelatives-Spouses,5,Pakistan,69.345116,30.375321
"Erie County,  New York",-78.8661589,42.9023958,FamilyPreference2nd,4,Pakistan,69.345116,30.375321
"Fort Bend County,  Texas",-95.8142885,29.5692614,RefugeeandAsyleeAdjustments,D,Pakistan,69.345116,30.375321
"Fort Bend County,  Texas",-95.8142885,29.5692614,ImmediateRelatives-Spouses,78,Pakistan,69.345116,30.375321
"Henrico County,  Virginia",-77.3324425,37.5059332,EmploymentPreference3rdSkilled,D,Pakistan,69.345116,30.375321
"Johnson County,  Kansas",-94.8520636,38.845412,RefugeeandAsyleeAdjustments,D,Pakistan,69.345116,30.375321
"Dauphin County,  Pennsylvania",-76.7336521,40.2734277,ImmediateRelatives-Spouses,10,Pakistan,69.345116,30.375321
"Providence County,  Rhode Island",-71.4774291,41.8881582,EmploymentPreference2nd,D,Pakistan,69.345116,30.375321
"Tulsa County,  Oklahoma",-95.940971,36.1593471,FamilyPreference4th,D,Pakistan,69.345116,30.375321
"Will County,  Illinois",-88.0900762,41.5054724,FamilyPreference4th,37,Pakistan,69.345116,30.375321
"Somerset County,  New Jersey",-74.6400432,40.5292099,FamilyPreference4th,13,Pakistan,69.345116,30.375321
"Riverside County,  California",-117.3961192,33.9532966,ImmediateRelatives-Children,4,Pakistan,69.345116,30.375321
"Clark County,  Washington",-122.5194378,45.7466471,ImmediateRelatives-Spouses,D,Pakistan,69.345116,30.375321
"Kent County,  Michigan",-85.520024,43.0097027,FamilyPreference2nd,D,Pakistan,69.345116,30.375321
"Somerset County,  New Jersey",-74.6400432,40.5292099,EmploymentPreference2nd,4,Pakistan,69.345116,30.375321
"Richmond County,  New York",-74.1502007,40.5795317,ImmediateRelatives-Parents,18,Pakistan,69.345116,30.375321
"Mercer County,  New Jersey",-74.7337069,40.3028533,ImmediateRelatives-Parents,7,Pakistan,69.345116,30.375321
"Guilford County,  North Carolina",-79.8296743,36.0899873,RefugeeandAsyleeAdjustments,14,Pakistan,69.345116,30.375321
"Wake County,  North Carolina",-78.5660852,35.8031909,FamilyPreference2nd,4,Pakistan,69.345116,30.375321
"Richmond County,  New York",-74.1502007,40.5795317,FamilyPreference3rd,D,Pakistan,69.345116,30.375321
"Salt Lake County,  Utah",-111.9522491,40.644188,FamilyPreference1st,D,Pakistan,69.345116,30.375321
"Nassau County,  New York",-73.5594128,40.6546145,ImmediateRelatives-Children,18,Pakistan,69.345116,30.375321
"Nassau County,  New York",-73.5594128,40.6546145,RefugeeandAsyleeAdjustments,19,Pakistan,69.345116,30.375321
"Middlesex County,  Massachusetts",-71.2874209,42.467206,RefugeeandAsyleeAdjustments,4,Pakistan,69.345116,30.375321
"Utah County,  Utah",-111.5706786,40.0966287,EmploymentPreference2nd,D,Pakistan,69.345116,30.375321
"Stanislaus County,  California",-120.9876321,37.5090711,ImmediateRelatives-Parents,5,Pakistan,69.345116,30.375321
"Hillsborough County,  New Hampshire",-71.6673352,42.8334794,FamilyPreference2nd,D,Pakistan,69.345116,30.375321
"Orange County,  New York",-74.3118212,41.3911653,RefugeeandAsyleeAdjustments,7,Pakistan,69.345116,30.375321
"Santa Clara County,  California",-121.8907041,37.3336581,FamilyPreference4th,25,Pakistan,69.345116,30.375321
"Sacramento County,  California",-121.3541631,38.47467,FamilyPreference1st,8,Pakistan,69.345116,30.375321
"Santa Clara County,  California",-121.8907041,37.3336581,ImmediateRelatives-Children,4,Pakistan,69.345116,30.375321
"New Haven County,  Connecticut",-72.8042797,41.3266911,Other,D,Pakistan,69.345116,30.375321
"Washtenaw County,  Michigan",-83.8473015,42.3076493,ImmediateRelatives-Parents,7,Pakistan,69.345116,30.375321
"DuPage County,  Illinois",-88.0900762,41.8243831,FamilyPreference2nd,17,Pakistan,69.345116,30.375321
"Pinellas County,  Florida",-82.7778579,27.876394,ImmediateRelatives-Parents,D,Pakistan,69.345116,30.375321
"Harris County,  Texas",-95.3102505,29.7751825,EmploymentPreference3rdUnskilled,10,Pakistan,69.345116,30.375321
"Washington County,  Oregon",-123.1386021,45.5469616,FamilyPreference4th,10,Pakistan,69.345116,30.375321
"Lake County,  Illinois",-87.8271534,42.3689363,ImmediateRelatives-Spouses,8,Pakistan,69.345116,30.375321
"Jefferson County,  Louisiana",-90.1120696,29.6498691,ImmediateRelatives-Spouses,9,Pakistan,69.345116,30.375321
"Prince William County,  Virginia",-77.6077865,38.7838939,ImmediateRelatives-Parents,53,Pakistan,69.345116,30.375321
"Ingham County,  Michigan",-84.3542049,42.6468943,ImmediateRelatives-Parents,D,Pakistan,69.345116,30.375321
"Middlesex County,  New Jersey",-74.3587473,40.4111363,FamilyPreference3rd,D,Pakistan,69.345116,30.375321
"Ingham County,  Michigan",-84.3542049,42.6468943,ImmediateRelatives-Spouses,6,Pakistan,69.345116,30.375321
"Middlesex County,  New Jersey",-74.3587473,40.4111363,FamilyPreference4th,67,Pakistan,69.345116,30.375321
"Sonoma County,  California",-122.9888319,38.5779555,ImmediateRelatives-Parents,D,Pakistan,69.345116,30.375321
"Arlington County,  Virginia",-77.0909809,38.8816208,EmploymentPreference4th,D,Pakistan,69.345116,30.375321
"Lee County,  Florida",-81.9534815,26.6630286,ImmediateRelatives-Parents,D,Pakistan,69.345116,30.375321
"Bristol County,  Massachusetts",-71.1448516,41.7938406,EmploymentPreference2nd,D,Pakistan,69.345116,30.375321
"Orange County,  Florida",-81.2518833,28.4844995,FamilyPreference3rd,7,Pakistan,69.345116,30.375321
"Camden County,  New Jersey",-75.0143824,39.8592439,FamilyPreference2nd,4,Pakistan,69.345116,30.375321
"Suffolk County,  New York",-72.6151169,40.9848784,Other,D,Pakistan,69.345116,30.375321
"Worcester County,  Massachusetts",-71.8571331,42.4096528,ImmediateRelatives-Parents,D,Pakistan,69.345116,30.375321
"Polk County,  Florida",-81.6911559,27.8617347,FamilyPreference4th,D,Pakistan,69.345116,30.375321
"Chatham County,  Georgia",-81.1196075,31.9994194,ImmediateRelatives-Parents,D,Pakistan,69.345116,30.375321
"Chatham County,  Georgia",-81.1196075,31.9994194,ImmediateRelatives-Spouses,D,Pakistan,69.345116,30.375321
"Contra Costa County,  California",-121.9017954,37.8534093,FamilyPreference2nd,11,Pakistan,69.345116,30.375321
"Philadelphia County,  Pennsylvania",-75.1311874,40.0152766,EmploymentPreference1st,D,Pakistan,69.345116,30.375321
"Worcester County,  Massachusetts",-71.8571331,42.4096528,FamilyPreference3rd,4,Pakistan,69.345116,30.375321
"Bronx County,  New York",-73.8648268,40.8447819,RefugeeandAsyleeAdjustments,8,Pakistan,69.345116,30.375321
"Saint Louis County,  Missouri",-90.4125181,38.6103023,EmploymentPreference3rdSkilled,D,Pakistan,69.345116,30.375321
"Gwinnett County,  Georgia",-84.0167423,33.9190653,EmploymentPreference3rdSkilled,10,Pakistan,69.345116,30.375321
"Oakland County,  Michigan",-83.336188,42.5921924,EmploymentPreference4th,D,Pakistan,69.345116,30.375321
"Nassau County,  New York",-73.5594128,40.6546145,Other,D,Pakistan,69.345116,30.375321
"Delaware County,  Pennsylvania",-75.3878525,39.907793,ImmediateRelatives-Children,D,Pakistan,69.345116,30.375321
"Utah County,  Utah",-111.5706786,40.0966287,ImmediateRelatives-Spouses,D,Pakistan,69.345116,30.375321
"Guilford County,  North Carolina",-79.8296743,36.0899873,ImmediateRelatives-Parents,21,Pakistan,69.345116,30.375321
"Sacramento County,  California",-121.3541631,38.47467,Other,D,Pakistan,69.345116,30.375321
"Sacramento County,  California",-121.3541631,38.47467,ImmediateRelatives-Spouses,48,Pakistan,69.345116,30.375321
"Hamilton County,  Ohio",-84.564147,39.2355447,ImmediateRelatives-Parents,D,Pakistan,69.345116,30.375321
"Cook County,  Illinois",-87.697554,41.7376587,ImmediateRelatives-Children,39,Pakistan,69.345116,30.375321
"New Castle County,  Delaware",-75.667356,39.5392979,ImmediateRelatives-Spouses,5,Pakistan,69.345116,30.375321
"Denton County,  Texas",-97.179026,33.1418611,FamilyPreference3rd,15,Pakistan,69.345116,30.375321
"Shelby County,  Tennessee",-89.9253233,35.1268552,FamilyPreference3rd,13,Pakistan,69.345116,30.375321
"San Francisco County,  California",-122.4194155,37.7749295,RefugeeandAsyleeAdjustments,D,Pakistan,69.345116,30.375321
"Polk County,  Iowa",-93.5003454,41.6278423,EmploymentPreference2nd,D,Pakistan,69.345116,30.375321
"Miami-Dade County,  Florida",-80.6326916,25.5516034,FamilyPreference2nd,6,Pakistan,69.345116,30.375321
"Hartford County,  Connecticut",-72.8042797,41.7924343,RefugeeandAsyleeAdjustments,14,Pakistan,69.345116,30.375321
"Hartford County,  Connecticut",-72.8042797,41.7924343,ImmediateRelatives-Spouses,24,Pakistan,69.345116,30.375321
"Fulton County,  Georgia",-84.3962535,33.8033965,FamilyPreference4th,19,Pakistan,69.345116,30.375321
"San Mateo County,  California",-122.4014193,37.4337342,RefugeeandAsyleeAdjustments,D,Pakistan,69.345116,30.375321
"Los Angeles County,  California",-118.2436596,34.0522265,ImmediateRelatives-Parents,59,Pakistan,69.345116,30.375321
"Erie County,  New York",-78.8661589,42.9023958,ImmediateRelatives-Spouses,9,Pakistan,69.345116,30.375321
"Sonoma County,  California",-122.9888319,38.5779555,ImmediateRelatives-Spouses,D,Pakistan,69.345116,30.375321
"Hartford County,  Connecticut",-72.8042797,41.7924343,ImmediateRelatives-Parents,20,Pakistan,69.345116,30.375321
"Providence County,  Rhode Island",-71.4774291,41.8881582,ImmediateRelatives-Parents,4,Pakistan,69.345116,30.375321
"Dauphin County,  Pennsylvania",-76.7336521,40.2734277,ImmediateRelatives-Parents,5,Pakistan,69.345116,30.375321
"Providence County,  Rhode Island",-71.4774291,41.8881582,ImmediateRelatives-Spouses,D,Pakistan,69.345116,30.375321
"San Mateo County,  California",-122.4014193,37.4337342,EmploymentPreference1st,D,Pakistan,69.345116,30.375321
"Williamson County,  Texas",NA,NA,ImmediateRelatives-Parents,15,Pakistan,69.345116,30.375321
"Los Angeles County,  California",-118.2436596,34.0522265,EmploymentPreference1st,D,Pakistan,69.345116,30.375321
"Saint Louis County,  Missouri",-90.4125181,38.6103023,ImmediateRelatives-Parents,4,Pakistan,69.345116,30.375321
"Saint Louis County,  Missouri",-90.4125181,38.6103023,FamilyPreference4th,8,Pakistan,69.345116,30.375321
"Hartford County,  Connecticut",-72.8042797,41.7924343,EmploymentPreference3rdSkilled,D,Pakistan,69.345116,30.375321
"Riverside County,  California",-117.3961192,33.9532966,ImmediateRelatives-Parents,23,Pakistan,69.345116,30.375321
"Bexar County,  Texas",-98.5721016,29.4200763,ImmediateRelatives-Children,D,Pakistan,69.345116,30.375321
"Salt Lake County,  Utah",-111.9522491,40.644188,ImmediateRelatives-Spouses,6,Pakistan,69.345116,30.375321
"Spokane County,  Washington",-117.4225481,47.658693,RefugeeandAsyleeAdjustments,8,Pakistan,69.345116,30.375321
"Bexar County,  Texas",-98.5721016,29.4200763,FamilyPreference2nd,4,Pakistan,69.345116,30.375321
"Richmond County,  New York",-74.1502007,40.5795317,EmploymentPreference5th,5,Pakistan,69.345116,30.375321
"Bergen County,  New Jersey",-74.07701,40.9262762,EmploymentPreference4th,4,Pakistan,69.345116,30.375321
"Cobb County,  Georgia",-84.564147,33.8999297,EmploymentPreference2nd,D,Pakistan,69.345116,30.375321
"Mercer County,  New Jersey",-74.7337069,40.3028533,FamilyPreference4th,10,Pakistan,69.345116,30.375321
"Onondaga County,  New York",-76.1783739,43.026819,FamilyPreference2nd,D,Pakistan,69.345116,30.375321
"Delaware County,  Pennsylvania",-75.3878525,39.907793,ImmediateRelatives-Spouses,15,Pakistan,69.345116,30.375321
"Cobb County,  Georgia",-84.564147,33.8999297,ImmediateRelatives-Children,D,Pakistan,69.345116,30.375321
"San Diego County,  California",-117.1610966,32.7157305,ImmediateRelatives-Spouses,7,Pakistan,69.345116,30.375321
"Gwinnett County,  Georgia",-84.0167423,33.9190653,EmploymentPreference2nd,4,Pakistan,69.345116,30.375321
"New York County,  New York",-73.9712488,40.7830603,ImmediateRelatives-Children,D,Pakistan,69.345116,30.375321
"Dane County,  Wisconsin",-89.5497632,43.0186073,EmploymentPreference2nd,D,Pakistan,69.345116,30.375321
"Sacramento County,  California",-121.3541631,38.47467,ImmediateRelatives-Parents,42,Pakistan,69.345116,30.375321
"Davidson County,  Tennessee",-86.8220341,36.1342563,RefugeeandAsyleeAdjustments,5,Pakistan,69.345116,30.375321
"Suffolk County,  Massachusetts",-71.0504229,42.3522866,EmploymentPreference2nd,D,Pakistan,69.345116,30.375321
"Montgomery County,  Ohio",-84.3542049,39.7620028,ImmediateRelatives-Children,D,Pakistan,69.345116,30.375321
"Shelby County,  Tennessee",-89.9253233,35.1268552,FamilyPreference2nd,D,Pakistan,69.345116,30.375321
"Santa Clara County,  California",-121.8907041,37.3336581,EmploymentPreference4th,D,Pakistan,69.345116,30.375321
"Anne Arundel County,  Maryland",-76.5488232,38.9530109,ImmediateRelatives-Parents,11,Pakistan,69.345116,30.375321
"Tarrant County,  Texas",-97.3516558,32.7732044,EmploymentPreference3rdSkilled,12,Pakistan,69.345116,30.375321
"Tarrant County,  Texas",-97.3516558,32.7732044,FamilyPreference1st,D,Pakistan,69.345116,30.375321
"Tarrant County,  Texas",-97.3516558,32.7732044,EmploymentPreference1st,D,Pakistan,69.345116,30.375321
"Alexandria City County,  Virginia",-77.0469214,38.8048355,FamilyPreference4th,D,Pakistan,69.345116,30.375321
"Miami-Dade County,  Florida",-80.6326916,25.5516034,EmploymentPreference2nd,D,Pakistan,69.345116,30.375321
"Osceola County,  Florida",-81.0754657,28.1019838,FamilyPreference2nd,D,Pakistan,69.345116,30.375321
"Erie County,  New York",-78.8661589,42.9023958,ImmediateRelatives-Parents,6,Pakistan,69.345116,30.375321
"Providence County,  Rhode Island",-71.4774291,41.8881582,RefugeeandAsyleeAdjustments,D,Pakistan,69.345116,30.375321
"Orange County,  California",-117.8311428,33.7174708,EmploymentPreference2nd,18,Pakistan,69.345116,30.375321
"Henrico County,  Virginia",-77.3324425,37.5059332,EmploymentPreference4th,5,Pakistan,69.345116,30.375321
"Arlington County,  Virginia",-77.0909809,38.8816208,ImmediateRelatives-Spouses,12,Pakistan,69.345116,30.375321
"Riverside County,  California",-117.3961192,33.9532966,ImmediateRelatives-Spouses,17,Pakistan,69.345116,30.375321
"Yolo County,  California",-121.9017954,38.7646021,FamilyPreference4th,35,Pakistan,69.345116,30.375321
"Onondaga County,  New York",-76.1783739,43.026819,ImmediateRelatives-Spouses,D,Pakistan,69.345116,30.375321
"Tulsa County,  Oklahoma",-95.940971,36.1593471,EmploymentPreference2nd,4,Pakistan,69.345116,30.375321
"Dauphin County,  Pennsylvania",-76.7336521,40.2734277,FamilyPreference2nd,4,Pakistan,69.345116,30.375321
"Tulsa County,  Oklahoma",-95.940971,36.1593471,ImmediateRelatives-Parents,5,Pakistan,69.345116,30.375321
"Orange County,  Florida",-81.2518833,28.4844995,FamilyPreference1st,4,Pakistan,69.345116,30.375321
"Kent County,  Michigan",-85.520024,43.0097027,ImmediateRelatives-Spouses,D,Pakistan,69.345116,30.375321
"Kent County,  Michigan",-85.520024,43.0097027,ImmediateRelatives-Parents,D,Pakistan,69.345116,30.375321
"Contra Costa County,  California",-121.9017954,37.8534093,ImmediateRelatives-Parents,24,Pakistan,69.345116,30.375321
"Cobb County,  Georgia",-84.564147,33.8999297,EmploymentPreference3rdSkilled,D,Pakistan,69.345116,30.375321
"Orange County,  Florida",-81.2518833,28.4844995,EmploymentPreference2nd,5,Pakistan,69.345116,30.375321
"Clark County,  Washington",-122.5194378,45.7466471,ImmediateRelatives-Parents,D,Pakistan,69.345116,30.375321
"Denver County,  Colorado",-104.990251,39.7392358,EmploymentPreference2nd,D,Pakistan,69.345116,30.375321
"Cobb County,  Georgia",-84.564147,33.8999297,FamilyPreference2nd,9,Pakistan,69.345116,30.375321
"Harris County,  Texas",-95.3102505,29.7751825,FamilyPreference2nd,42,Pakistan,69.345116,30.375321
"Saint Lucie County,  Florida",-80.543845,27.3225563,FamilyPreference4th,9,Pakistan,69.345116,30.375321
"Cobb County,  Georgia",-84.564147,33.8999297,ImmediateRelatives-Parents,7,Pakistan,69.345116,30.375321
"San Diego County,  California",-117.1610966,32.7157305,ImmediateRelatives-Children,D,Pakistan,69.345116,30.375321
"Stanislaus County,  California",-120.9876321,37.5090711,ImmediateRelatives-Children,D,Pakistan,69.345116,30.375321
"Maricopa County,  Arizona",-112.4291464,33.2917968,FamilyPreference4th,22,Pakistan,69.345116,30.375321
"Hamilton County,  Ohio",-84.564147,39.2355447,ImmediateRelatives-Spouses,5,Pakistan,69.345116,30.375321
"Denton County,  Texas",-97.179026,33.1418611,ImmediateRelatives-Children,D,Pakistan,69.345116,30.375321
"Orange County,  New York",-74.3118212,41.3911653,ImmediateRelatives-Spouses,D,Pakistan,69.345116,30.375321
"Shelby County,  Tennessee",-89.9253233,35.1268552,ImmediateRelatives-Children,D,Pakistan,69.345116,30.375321
"Polk County,  Iowa",-93.5003454,41.6278423,RefugeeandAsyleeAdjustments,D,Pakistan,69.345116,30.375321
"Howard County,  Maryland",-76.964306,39.2873463,FamilyPreference4th,16,Pakistan,69.345116,30.375321
"Tarrant County,  Texas",-97.3516558,32.7732044,FamilyPreference4th,33,Pakistan,69.345116,30.375321
"Bristol County,  Massachusetts",-71.1448516,41.7938406,FamilyPreference1st,D,Pakistan,69.345116,30.375321
"Anne Arundel County,  Maryland",-76.5488232,38.9530109,RefugeeandAsyleeAdjustments,7,Pakistan,69.345116,30.375321
"Montgomery County,  Pennsylvania",-75.3878525,40.2290075,FamilyPreference2nd,D,Pakistan,69.345116,30.375321
"Osceola County,  Florida",-81.0754657,28.1019838,ImmediateRelatives-Parents,4,Pakistan,69.345116,30.375321
"Brazoria County,  Texas",-95.4777811,29.2131857,FamilyPreference2nd,D,Pakistan,69.345116,30.375321
"Washington County,  Oregon",-123.1386021,45.5469616,FamilyPreference2nd,D,Pakistan,69.345116,30.375321
